SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
LALPATHLAB,EQ, 26-Apr-2021,2884.75,2899.0,2925.0,2833.0,2840.0,2840.2,2861.68,297542,8514.69,23348,69585,23.39,1991
RELAXO,EQ, 26-Apr-2021,882.7,891.9,898.1,857.95,861.7,860.35,875.6,176955,1549.41,13346,81685,46.16,715
