SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
LALPATHLAB,EQ, 28-Apr-2021,2816.0,2810.0,2893.95,2800.0,2864.8,2859.6,2862.05,483575,13840.14,31801,123442,25.53,3532
RELAXO,EQ, 28-Apr-2021,861.1,869.95,884.95,862.5,868.15,868.8,873.08,165655,1446.29,8490,60691,36.64,529
