SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
LALPATHLAB,EQ, 27-Apr-2021,2840.2,2845.0,2859.75,2801.0,2813.0,2816.0,2818.52,269038,7582.88,24690,84881,31.55,2392
RELAXO,EQ, 27-Apr-2021,860.35,866.9,882.75,859.15,862.7,861.1,868.44,174604,1516.34,10112,81078,46.44,704
