SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
HINDUNILVR,EQ, 29-Apr-2021,2406.55,2433.0,2448.95,2384.15, 2422.15,2407.6,2419.82,3151150,76252.3,141048,946648,30.04,22907
BAJAJFINSV,EQ, 29-Apr-2021,10489.3,10540.0,11300.0,10520.0, 11175.45,11176.55,10980.4,1696498,186282.21,165425,195324,11.51,21447
VEDL,EQ, 29-Apr-2021,243.9,245.75,256.5,242.5, 255.05,255.05,249.62,25110119,62680.64,110599,7367172,29.34,18389
BHARTIARTL,EQ, 29-Apr-2021,544.3,549.7,550.0,539.1, 540.20,540.85,542.81,8683857,47136.94,98579,3138384,36.14,17035
HDFCLIFE,EQ, 29-Apr-2021,672.6,678.0,681.35,672.15, 674.90,674.65,675.36,3939217,26603.94,80099,2420410,61.44,16346
LAURUSLABS,EQ, 29-Apr-2021,474.7,479.9,483.0,451.05, 454.25,458.1,469.51,10006557,46981.98,149786,3337645,33.35,15670
TECHM,EQ, 29-Apr-2021,977.4,985.0,985.0,970.55, 974.60,976.9,977.28,2747579,26851.49,62023,1536386,55.92,15014
LT,EQ, 29-Apr-2021,1375.9,1383.95,1389.55,1353.5, 1358.80,1358.65,1366.4,2221346,30352.42,71953,1070434,48.19,14626
JINDALSTEL,EQ, 29-Apr-2021,443.6,449.0,459.25,442.3, 452.40,454.25,450.54,20739925,93442.52,184762,3072273,14.81,13841
NATIONALUM,EQ, 29-Apr-2021,61.05,61.55,65.1,61.3, 64.50,64.75,63.28,82049507,51917.34,112939,21679317,26.42,13718
INDUSINDBK,EQ, 29-Apr-2021,926.9,936.85,958.85,917.1, 942.45,939.45,936.94,12187280,114187.83,201702,1453609,11.93,13619
TATAMOTORS,EQ, 29-Apr-2021,305.9,308.9,310.0,301.25, 302.20,301.9,304.77,36647292,111689.98,186996,4193346,11.44,12780
ADANIPOWER,EQ, 29-Apr-2021,94.5,96.9,99.2,95.7, 96.50,97.0,98.04,41341948,40532.61,100623,12794658,30.95,12543
BPCL,EQ, 29-Apr-2021,417.5,422.0,423.0,417.0, 419.00,419.55,420.0,6632804,27857.75,64676,2976829,44.88,12502
WIPRO,EQ, 29-Apr-2021,489.3,492.7,492.8,485.7, 489.00,489.85,489.45,7641133,37399.89,82446,2534352,33.17,12404
ITC,EQ, 29-Apr-2021,205.5,207.1,207.55,204.05, 204.40,204.3,205.37,13096755,26896.42,95800,5887019,44.95,12090
GRASIM,EQ, 29-Apr-2021,1341.15,1354.4,1369.5,1332.3, 1352.00,1350.7,1348.65,1793007,24181.43,52053,872179,48.64,11762
ASIANPAINT,EQ, 29-Apr-2021,2614.55,2630.0,2642.0,2570.0, 2613.00,2613.45,2607.33,1295346,33773.94,64039,447979,34.58,11680
BIOCON,EQ, 29-Apr-2021,390.85,388.0,402.25,385.95, 394.00,393.9,395.86,13684521,54171.03,121676,2882051,21.06,11408
CADILAHC,EQ, 29-Apr-2021,563.35,563.5,569.9,558.5, 561.60,561.5,563.81,8442909,47601.87,79371,1940750,22.99,10942
DRREDDY,EQ, 29-Apr-2021,5044.45,5070.25,5144.0,5042.3, 5106.00,5102.3,5098.9,1071931,54656.66,74199,211996,19.78,10809
BRITANNIA,EQ, 29-Apr-2021,3478.75,3496.75,3505.9,3447.0, 3464.00,3468.9,3471.18,611087,21211.95,41655,309653,50.67,10748
M&M,EQ, 29-Apr-2021,782.1,788.0,792.05,768.6, 774.20,774.6,777.24,3642323,28309.77,96454,1341136,36.82,10423
CIPLA,EQ, 29-Apr-2021,910.2,911.95,917.4,904.0, 906.00,906.5,910.22,4953091,45084.21,88604,1122534,22.66,10217
ADANIPORTS,EQ, 29-Apr-2021,746.25,753.2,765.85,743.4, 746.40,746.75,753.06,13851910,104313.86,153293,1304895,9.42,9826
TVSMOTOR,EQ, 29-Apr-2021,645.8,652.0,652.25,631.0, 632.35,633.75,639.29,7575455,48429.41,104397,1510179,19.94,9654
HEROMOTOCO,EQ, 29-Apr-2021,2926.25,2963.8,2963.8,2850.05, 2857.00,2860.1,2886.24,1009327,29131.65,60682,318216,31.53,9184
HINDPETRO,EQ, 29-Apr-2021,231.35,233.0,233.2,229.25, 229.95,229.7,230.51,6138668,14150.11,66545,3905242,63.62,9001
ASHOKLEY,EQ, 29-Apr-2021,116.95,118.05,119.4,114.7, 115.05,115.1,116.22,22960700,26684.3,61564,7613988,33.16,8848
ADANIENT,EQ, 29-Apr-2021,1185.2,1196.55,1212.65,1178.0, 1185.75,1182.3,1195.22,4070698,48653.88,73596,738707,18.15,8829
UPL,EQ, 29-Apr-2021,608.05,613.4,621.0,609.8, 616.50,615.8,615.23,6257014,38495.0,74611,1420467,22.7,8739
SUNTV,EQ, 29-Apr-2021,503.7,507.15,523.9,496.15, 522.60,519.45,511.14,5527581,28253.89,71474,1656246,29.96,8465
RAIN,EQ, 29-Apr-2021,179.05,180.85,188.0,178.65, 184.50,184.9,183.96,16656345,30641.52,117907,4501877,27.03,8281
EICHERMOT,EQ, 29-Apr-2021,2521.2,2526.0,2547.25,2452.9, 2463.00,2462.9,2492.68,1170842,29185.29,64817,331074,28.28,8252
