SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS,DATE
M&M,EQ, 11-May-2021,780.45,770.0,779.7,766.2,773.5,776.0,772.58,2938331,22700.87,84300,1244724,42.36,9616,20210511
MARUTI,EQ, 11-May-2021,6764.0,6680.15,6749.0,6660.25,6740.0,6736.65,6709.69,406046,27244.42,46189,130971,32.26,8787,20210511
CPSEETF,EQ, 11-May-2021,24.72,24.67,25.63,24.0,25.56,25.53,25.11,35790562,8986.66,27170,32527868,90.88,8167,20210511
MOTHERSUMI,EQ, 11-May-2021,234.7,233.0,240.4,230.65,232.4,233.15,235.28,16809016,39548.17,120102,3431837,20.42,8074,20210511
APOLLOHOSP,EQ, 11-May-2021,3323.7,3315.0,3315.0,3245.25,3261.0,3258.2,3277.53,670759,21984.3,39266,227863,33.97,7468,20210511
IDFCFIRSTB,EQ, 11-May-2021,55.35,55.0,56.6,54.4,56.1,56.25,55.56,39068191,21704.44,68224,13322561,34.1,7402,20210511
YESBANK,EQ, 11-May-2021,13.1,13.1,13.4,13.0,13.15,13.15,13.18,141571542,18660.33,86726,52881506,37.35,6969,20210511
RPOWER,EQ, 11-May-2021,6.65,7.0,7.3,6.65,7.3,7.3,7.14,172976218,12353.57,42734,81689287,47.23,5832,20210511
SUZLON,EQ, 11-May-2021,5.6,5.65,6.15,5.5,6.15,6.15,6.06,189569965,11492.49,39665,73878947,38.97,4477,20210511
BAJAJFINSV,EQ, 11-May-2021,11332.0,11194.0,11310.65,11139.15,11177.3,11193.05,11226.32,198664,22302.66,27956,36473,18.36,4094,20210511
SOUTHBANK,EQ, 11-May-2021,10.25,10.05,10.8,9.65,10.6,10.6,10.44,141579498,14780.42,65884,37467635,26.46,3911,20210511
DMART,EQ, 11-May-2021,2852.45,2850.0,2884.6,2825.0,2849.0,2850.55,2856.03,323511,9239.58,34717,119461,36.93,3411,20210511
IDEA,EQ, 11-May-2021,8.2,8.15,8.2,8.05,8.15,8.1,8.12,86024008,6986.99,97275,41576226,48.33,3375,20210511
LALPATHLAB,EQ, 11-May-2021,2894.35,2888.0,2895.0,2830.0,2830.8,2833.15,2857.59,220247,6293.76,22374,94800,43.04,2708,20210511
JKCEMENT,EQ, 11-May-2021,2798.55,2785.0,2792.5,2755.1,2785.0,2776.7,2774.93,98407,2730.73,9115,85732,87.12,2379,20210511
QUESS,EQ, 11-May-2021,650.8,639.9,653.0,635.15,636.0,639.85,644.47,361385,2329.03,3725,336536,93.12,2168,20210511
TRENT,EQ, 11-May-2021,747.75,742.0,775.0,742.0,758.7,763.2,761.74,823028,6269.3,26838,254872,30.97,1941,20210511
METROPOLIS,EQ, 11-May-2021,2281.35,2279.0,2343.0,2266.15,2310.0,2304.85,2300.48,107017,2461.91,6637,75584,70.63,1738,20210511
JPPOWER,EQ, 11-May-2021,3.3,3.3,3.6,3.2,3.6,3.6,3.49,78524438,2736.61,20037,47382737,60.34,1653,20210511
BATAINDIA,EQ, 11-May-2021,1348.55,1348.0,1371.0,1342.0,1368.65,1368.45,1360.65,307160,4179.36,10982,77937,25.37,1060,20210511
GTPL,EQ, 11-May-2021,139.1,144.0,144.0,138.0,138.75,139.0,140.06,620617,869.23,1667,578335,93.19,810,20210511
NH,EQ, 11-May-2021,405.45,404.0,412.3,404.0,411.0,407.25,408.39,161512,659.6,9211,92562,57.31,378,20210511
ICICILIQ,EQ, 11-May-2021,999.58,999.5,1000.0,999.5,999.99,999.99,999.99,32910,329.1,74,32338,98.26,323,20210511
RELAXO,EQ, 11-May-2021,895.9,891.0,904.0,890.0,892.5,892.55,896.98,99054,888.49,6759,35751,36.09,320,20210511
NETFMID150,EQ, 11-May-2021,93.97,94.07,95.07,93.12,94.95,94.92,94.79,290768,275.63,765,275915,94.89,261,20210511
RENUKA,EQ, 11-May-2021,12.8,13.4,13.4,13.4,13.4,13.4,13.4,1887595,252.94,1276,1887595,100.0,252,20210511
NETFSDL26,EQ, 11-May-2021,102.78,102.81,102.82,102.78,102.82,102.82,102.78,245145,251.96,6,245140,100.0,251,20210511
KANORICHEM,EQ, 11-May-2021,126.05,126.05,129.5,119.75,127.75,128.2,126.22,146047,184.34,634,135826,93.0,171,20210511
ICICITECH,EQ, 11-May-2021,263.78,263.95,263.95,262.1,263.5,263.17,262.61,60378,158.56,182,58858,97.48,154,20210511
