SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS,DATE
TATASTEEL,EQ, 21-May-2021,1105.05,1114.0,1123.9,1105.85,1112.0,1113.1,1115.07,14104926,157279.54,210863,2947166,20.89,32862,20210521
HEROMOTOCO,EQ, 21-May-2021,2865.1,2874.0,2890.1,2835.0,2890.0,2884.4,2872.33,1658538,47638.72,49957,1114960,67.23,32025,20210521
BANKBARODA,EQ, 21-May-2021,76.5,77.5,81.15,77.1,81.0,80.8,79.22,136879510,108435.73,229746,38470110,28.11,30476,20210521
INDUSINDBK,EQ, 21-May-2021,975.5,985.0,1020.0,981.8,1014.4,1016.0,1008.4,12591860,126976.0,232673,2918446,23.18,29429,20210521
ZEEL,EQ, 21-May-2021,191.6,196.0,199.0,190.2,191.1,190.7,193.89,36903604,71553.57,168919,12700024,34.41,24624,20210521
M&M,EQ, 21-May-2021,803.25,804.0,821.0,800.75,818.0,818.95,814.13,5721630,46581.69,136784,2439673,42.64,19862,20210521
PNB,EQ, 21-May-2021,37.5,38.0,38.35,37.55,38.15,38.05,37.97,178307284,67701.44,146573,51280999,28.76,19471,20210521
BAJFINANCE,EQ, 21-May-2021,5588.75,5660.0,5695.0,5586.3,5634.0,5631.75,5642.74,1856966,104783.85,106119,338591,18.23,19105,20210521
HFCL,EQ, 21-May-2021,44.4,45.0,50.7,45.0,48.85,49.1,48.7,107540579,52370.87,183532,27650297,25.71,13465,20210521
MARUTI,EQ, 21-May-2021,6737.85,6780.0,6835.5,6744.25,6811.1,6814.65,6796.16,434363,29520.02,46661,179876,41.41,12224,20210521
IDFCFIRSTB,EQ, 21-May-2021,55.15,55.55,57.7,55.3,57.6,57.25,56.46,52428351,29603.33,89888,21431754,40.88,12100,20210521
BHEL,EQ, 21-May-2021,72.55,73.4,73.8,71.7,71.95,72.2,72.69,63713770,46312.83,127385,13023587,20.44,9466,20210521
LIQUIDBEES,EQ, 21-May-2021,1000.0,997.1,1000.01,997.1,1000.01,1000.0,1000.0,1008416,10084.19,4503,844825,83.78,8448,20210521
MOTHERSUMI,EQ, 21-May-2021,238.9,239.1,247.9,239.05,245.25,245.45,244.97,12477007,30564.8,82842,3357722,26.91,8225,20210521
BAJAJFINSV,EQ, 21-May-2021,11227.9,11296.7,11415.0,11213.0,11250.0,11265.15,11301.83,277521,31364.95,41242,68986,24.86,7796,20210521
APOLLOHOSP,EQ, 21-May-2021,3219.95,3246.4,3259.4,3225.0,3246.4,3247.75,3245.04,471439,15298.39,23345,218654,46.38,7095,20210521
ULTRACEMCO,EQ, 21-May-2021,6573.85,6607.9,6674.75,6590.05,6640.0,6637.6,6638.07,307027,20380.67,33685,106693,34.75,7082,20210521
DMART,EQ, 21-May-2021,3026.6,3041.0,3070.0,3013.0,3035.0,3034.15,3042.66,375397,11422.06,30266,176631,47.05,5374,20210521
YESBANK,EQ, 21-May-2021,13.25,13.3,13.4,13.15,13.35,13.35,13.32,112270395,14955.16,65880,39609822,35.28,5276,20210521
IDEA,EQ, 21-May-2021,8.4,8.45,8.7,8.4,8.5,8.55,8.58,134046773,11499.49,157060,52997658,39.54,4547,20210521
SOUTHBANK,EQ, 21-May-2021,11.3,11.5,11.8,10.9,11.1,11.1,11.41,108245515,12351.78,64211,37100256,34.27,4233,20210521
PHOENIXLTD,EQ, 21-May-2021,718.7,726.0,739.95,715.0,730.0,732.65,732.97,561503,4115.65,16681,478674,85.25,3508,20210521
LALPATHLAB,EQ, 21-May-2021,2854.95,2898.25,2898.25,2800.0,2830.0,2830.9,2865.06,482846,13833.81,29980,97196,20.13,2784,20210521
BATAINDIA,EQ, 21-May-2021,1473.95,1478.0,1504.0,1464.7,1484.3,1484.65,1490.66,938434,13988.85,30034,145715,15.53,2172,20210521
JKCEMENT,EQ, 21-May-2021,2902.8,2949.95,2975.0,2902.0,2909.05,2916.25,2944.54,109207,3215.64,13176,73744,67.53,2171,20210521
RPOWER,EQ, 21-May-2021,6.9,6.95,7.2,6.95,7.15,7.15,7.13,62671887,4466.43,33867,26524528,42.32,1891,20210521
TRENT,EQ, 21-May-2021,811.6,811.0,832.3,803.0,827.0,826.85,821.58,806206,6623.62,24705,209716,26.01,1722,20210521
RELAXO,EQ, 21-May-2021,1030.15,1046.15,1071.1,1011.6,1023.0,1035.25,1046.6,846176,8856.08,33830,148950,17.6,1558,20210521
NH,EQ, 21-May-2021,440.1,444.5,444.5,435.05,437.35,436.4,438.55,193096,846.83,4193,132702,68.72,581,20210521
METROPOLIS,EQ, 21-May-2021,2295.1,2310.0,2351.3,2261.0,2290.0,2283.3,2312.91,47830,1106.27,6623,18270,38.2,422,20210521
MCLEODRUSS,EQ, 21-May-2021,26.1,26.8,27.4,26.55,27.4,27.4,27.34,1580388,432.05,1332,1429013,90.42,390,20210521
MATRIMONY,EQ, 21-May-2021,873.1,889.95,905.0,874.0,895.0,895.4,895.8,47199,422.81,1781,39576,83.85,354,20210521
CPSEETF,EQ, 21-May-2021,25.02,25.17,25.44,24.95,25.03,25.05,25.09,1640392,411.51,9967,1366424,83.3,342,20210521
JSWISPL,EQ, 21-May-2021,53.55,50.9,50.9,50.9,50.9,50.9,50.9,600704,305.76,1494,600704,100.0,305,20210521
KOTAKBKETF,EQ, 21-May-2021,336.25,316.1,349.31,316.1,349.3,348.11,342.75,82997,284.48,1229,68572,82.62,235,20210521
EBBETF0430,EQ, 21-May-2021,1157.37,1156.01,1157.37,1155.45,1155.99,1155.96,1156.27,20997,242.78,155,19332,92.07,223,20210521
ANANTRAJ,EQ, 21-May-2021,55.35,58.1,58.1,58.1,58.1,58.1,58.1,334496,194.34,808,334496,100.0,194,20210521
