SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS,DATE
SAIL,EQ, 12-May-2021,140.4,140.4,143.25,129.15,132.6,132.2,136.55,95677126,130644.22,255459,18427446,19.26,25162,20210512
MARUTI,EQ, 12-May-2021,6736.65,6730.0,6840.0,6685.0,6825.0,6817.55,6771.29,770204,52152.72,73266,311842,40.49,21115,20210512
BANKBARODA,EQ, 12-May-2021,74.05,74.05,79.95,73.9,77.5,77.4,77.61,128513179,99737.11,228504,24273422,18.89,18838,20210512
BAJFINANCE,EQ, 12-May-2021,5424.7,5413.1,5440.0,5329.4,5362.0,5358.4,5384.0,1539336,82877.9,92340,273002,17.74,14698,20210512
M&M,EQ, 12-May-2021,776.0,771.5,771.7,755.15,760.5,759.7,760.31,3480378,26461.65,110973,1468508,42.19,11165,20210512
IDEA,EQ, 12-May-2021,8.1,8.15,9.15,8.1,8.8,8.8,8.8,397884076,35009.81,205892,124769261,31.36,10979,20210512
APOLLOHOSP,EQ, 12-May-2021,3258.2,3274.9,3274.9,3185.6,3196.55,3196.75,3213.63,703372,22603.76,47771,314649,44.73,10111,20210512
RPOWER,EQ, 12-May-2021,7.3,7.65,7.65,6.95,6.95,6.95,7.21,292590749,21105.23,90866,119995166,41.01,8651,20210512
MOTHERSUMI,EQ, 12-May-2021,233.15,232.5,241.6,230.0,236.5,235.9,236.82,17191799,40712.76,139671,3298152,19.18,7810,20210512
YESBANK,EQ, 12-May-2021,13.15,13.15,13.75,13.1,13.35,13.3,13.39,159663998,21383.15,77906,50637439,31.72,6780,20210512
ULTRACEMCO,EQ, 12-May-2021,6490.6,6464.9,6490.5,6371.0,6385.0,6388.85,6428.37,392657,25241.45,39419,89234,22.73,5736,20210512
IDFCFIRSTB,EQ, 12-May-2021,56.25,56.35,56.85,54.95,55.3,55.2,55.87,32240853,18011.42,58310,9407924,29.18,5256,20210512
SOUTHBANK,EQ, 12-May-2021,10.6,10.7,11.7,10.6,11.4,11.3,11.1,97200729,10788.68,81207,43152768,44.4,4789,20210512
BAJAJFINSV,EQ, 12-May-2021,11193.05,11190.0,11325.0,11052.4,11077.7,11087.95,11158.59,226953,25324.76,27636,33757,14.87,3766,20210512
DMART,EQ, 12-May-2021,2850.55,2850.55,2869.95,2827.5,2856.0,2856.15,2852.49,246319,7026.23,24202,115886,47.05,3305,20210512
BAJAJHLDNG,EQ, 12-May-2021,3513.6,3529.95,3550.0,3475.0,3514.95,3548.6,3542.22,90657,3211.27,3335,83990,92.65,2975,20210512
JPPOWER,EQ, 12-May-2021,3.6,3.8,3.95,3.5,3.95,3.95,3.87,193633095,7494.22,29688,73650700,38.04,2850,20210512
LALPATHLAB,EQ, 12-May-2021,2833.15,2845.0,2845.0,2756.55,2775.0,2769.5,2792.72,284149,7935.49,21817,87263,30.71,2437,20210512
METROPOLIS,EQ, 12-May-2021,2304.85,2333.65,2465.0,2333.65,2365.0,2368.85,2401.9,201961,4850.9,16926,81877,40.54,1966,20210512
BATAINDIA,EQ, 12-May-2021,1368.45,1370.0,1379.7,1344.15,1350.0,1348.75,1357.02,592187,8036.08,24244,132870,22.44,1803,20210512
QUESS,EQ, 12-May-2021,639.85,638.0,652.0,634.65,640.4,643.2,641.23,245315,1573.04,6457,216862,88.4,1390,20210512
TRENT,EQ, 12-May-2021,763.2,758.6,776.0,755.05,765.0,770.1,770.13,414426,3191.6,16763,141249,34.08,1087,20210512
SCHAEFFLER,EQ, 12-May-2021,4967.45,4997.3,5003.15,4924.05,4967.35,4969.55,4950.22,18017,891.88,3875,16620,92.25,822,20210512
TVTODAY,EQ, 12-May-2021,281.0,282.0,285.9,277.85,279.0,278.5,282.86,269827,763.24,2416,243834,90.37,689,20210512
NH,EQ, 12-May-2021,407.25,409.3,415.45,407.3,411.1,411.55,411.1,167986,690.58,7346,104960,62.48,431,20210512
MMFL,EQ, 12-May-2021,455.55,468.0,468.0,454.5,462.0,460.45,457.38,79987,365.85,773,73154,91.46,334,20210512
RELAXO,EQ, 12-May-2021,892.55,896.4,901.6,890.8,898.15,898.3,897.79,68563,615.55,5391,32948,48.06,295,20210512
ICICILOVOL,EQ, 12-May-2021,121.18,122.47,122.47,118.26,121.1,121.02,121.35,258207,313.33,787,237937,92.15,288,20210512
ICICILIQ,EQ, 12-May-2021,999.99,1000.0,1000.0,999.5,1000.0,999.99,999.99,27720,277.2,52,26764,96.55,267,20210512
JKCEMENT,EQ, 12-May-2021,2776.7,2808.0,2808.0,2760.05,2777.0,2776.25,2777.1,16170,449.06,4074,9543,59.02,265,20210512
NETFSDL26,EQ, 12-May-2021,102.82,102.9,102.9,102.9,102.9,102.9,102.9,245101,252.21,22,245101,100.0,252,20210512
RENUKA,EQ, 12-May-2021,13.4,14.05,14.05,14.05,14.05,14.05,14.05,1747160,245.48,1344,1747160,100.0,245,20210512
